"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.5)"
"Gm4961",36,42,-0.222392421336449,-0.263485076311096,-0.805336411969148,0.420625575178531,0.908203742104557,0.891348795783555,FALSE
"Dancr",36,42,-0.222392421336449,-0.263485076311096,-0.805336411969148,0.420625575178531,0.908203742104557,0.891348795783555,FALSE
"Pcdhb17",60,50,0.263034405833794,0.221941750859147,0.805105970831492,0.420758530550761,0.908279243716471,0.891348795783555,FALSE
"Rps11",507,468,0.115477217419937,0.074384562445289,0.804710739206116,0.420986620918799,0.908630545988045,0.891348795783555,FALSE
"Furin",1451,1453,-0.00198718356609717,-0.0430798385407447,-0.804679134863068,0.421004863093889,0.908528886614532,0.891348795783555,FALSE
"Glyr1",2233,2118,0.0762806618301362,0.0351880068554886,0.804414978473996,0.421157353544285,0.908716921738011,0.891348795783555,FALSE
"Tmem176b",839,848,-0.0153934541233749,-0.0564861090980224,-0.804141967490507,0.421314989570202,0.908915999221737,0.891348795783555,FALSE
"Rnf181",1045,980,0.0926492879656742,0.0515566329910266,0.80394358602258,0.421429556367593,0.909022114758767,0.891348795783555,FALSE
"Ppp1r8",944,952,-0.0121747139461021,-0.0532673689207497,-0.803928576162361,0.421438225418959,0.908899811730294,0.891348795783555,FALSE
"Alkbh2",267,278,-0.0582451410359521,-0.0993377960105997,-0.803696722434921,0.421572147473293,0.909047633137199,0.891348795783555,FALSE
"Alkbh1",143,126,0.182591413278472,0.141498758303825,0.803553510145635,0.421654881424569,0.9090145703275,0.891348795783555,FALSE
"Rhpn1",143,126,0.182591413278472,0.141498758303825,0.803553510145635,0.421654881424569,0.9090145703275,0.891348795783555,FALSE
"Svop",33,26,0.343954401217362,0.302861746242714,0.803432493662264,0.421724800248263,0.908953902131739,0.891348795783555,FALSE
"Map2k4",1292,1296,-0.00445964819069999,-0.0455523031653475,-0.803228393060889,0.42184273738729,0.909067176167526,0.891348795783555,FALSE
"Fam20b",1795,1792,0.00241320665280931,-0.0386794483218382,-0.802978743489642,0.421987020754715,0.909237182174734,0.891348795783555,FALSE
"Spata7",270,281,-0.0576107231700949,-0.0987033781447424,-0.802949567613401,0.42200388465301,0.909132632819252,0.891348795783555,FALSE
"Srrm1",2362,2350,0.00734820794479418,-0.0337444470298534,-0.802925364210168,0.422017874720503,0.90902192565668,0.891348795783555,FALSE
"Ero1lb",452,416,0.119739244274095,0.0786465892994477,0.802749701754245,0.422119419399036,0.909029413354634,0.891348795783555,FALSE
"Ube2a",452,416,0.119739244274095,0.0786465892994477,0.802749701754245,0.422119419399036,0.909029413354634,0.891348795783555,FALSE
"Rbmxl1",788,735,0.100451379732649,0.059358724758001,0.802671227632601,0.422164787331045,0.908915949682696,0.891348795783555,FALSE
"Mdh1",1203,1131,0.0890377131862561,0.0479450582116085,0.80266596447945,0.422167830199117,0.908781779081672,0.891348795783555,FALSE
"Anxa8",605,561,0.108934371553163,0.0678417165785155,0.80264237449606,0.42218146879872,0.908670455445418,0.891348795783555,FALSE
"Ptges3l",115,124,-0.1087062594425,-0.149798914417148,-0.802368258068998,0.422339968734371,0.908870906250224,0.891348795783555,FALSE
"C1qbp",937,945,-0.012265281449249,-0.0533579364238965,-0.802316457980574,0.42236992456169,0.90879471233453,0.891348795783555,FALSE
"Mrps7",959,898,0.0948153702769847,0.0537227153023372,0.80220473718208,0.422434536584319,0.908793098664455,0.891348795783555,FALSE
"Fhl4",23,28,-0.283792966000591,-0.324885620975238,-0.802204357372811,0.422434756251103,0.908582697952718,0.891348795783555,FALSE
"Slc25a48",23,28,-0.283792966000591,-0.324885620975238,-0.802204357372811,0.422434756251103,0.908582697952718,0.891348795783555,FALSE
"Rab27b",93,80,0.217230716220668,0.176138061246021,0.801827386726301,0.422652814285335,0.908840818098253,0.891348795783555,FALSE
"Myo5c",171,152,0.169925001442313,0.128832346467666,0.801809101317578,0.422663393125587,0.908723027372532,0.891348795783555,FALSE
"Tgm4",157,139,0.175679676168119,0.134587021193472,0.801802910432704,0.422666974835231,0.908590231618591,0.891348795783555,FALSE
"Aen",852,796,0.0980849996821878,0.0569923447075402,0.801688865415655,0.422732958266531,0.908591598660975,0.891348795783555,FALSE
"Ercc4",586,543,0.109948466617887,0.0688558116432392,0.801604673822676,0.422781673166917,0.908555855287914,0.891348795783555,FALSE
"Capza1",1648,1557,0.0819472981041809,0.0408546431295333,0.801533525288741,0.422822843661777,0.908503912575081,0.891348795783555,FALSE
"Vamp1",55,62,-0.172836596862215,-0.213929251836863,-0.801295262848625,0.422960732644272,0.908659769265445,0.891348795783555,FALSE
"Slc30a7",1342,1264,0.0863882080230809,0.0452955530484333,0.801295101614009,0.422960825964063,0.908519592801535,0.891348795783555,FALSE
"Mrps23",522,533,-0.0300857261892915,-0.071178381163939,-0.801294166981114,0.422961366913563,0.908380421001882,0.891348795783555,FALSE
"Gm10778",170,180,-0.0824621601919731,-0.123554815166621,-0.800988872977119,0.423138087528403,0.908619609111183,0.891348795783555,FALSE
"Msantd4",874,817,0.097297201354916,0.0562045463802685,0.800859752272689,0.423212842553094,0.908639802788484,0.891348795783555,FALSE
"Btrc",694,704,-0.0206397660590358,-0.0617324210336834,-0.800008642645334,0.423705789781411,0.909557712076692,0.891348795783555,FALSE
"Dgcr6",509,520,-0.030845966952759,-0.0719386219274065,-0.799809480261936,0.423821189496182,0.909664992089366,0.891348795783555,FALSE
"Ogfrl1",186,166,0.164119379761106,0.123026724786459,0.799357749050472,0.424083002102272,0.910086442542058,0.891348795783555,FALSE
"Slc22a4",81,89,-0.135883428081773,-0.176976083056421,-0.79931459795601,0.424108016392471,0.909929459134468,0.891348795783555,FALSE
"Slc37a1",81,89,-0.135883428081773,-0.176976083056421,-0.79931459795601,0.424108016392471,0.909929459134468,0.891348795783555,FALSE
"Entpd5",770,718,0.100874601759212,0.0597819467845648,0.799048597509911,0.424262233441446,0.910049690492112,0.891348795783555,FALSE
"Glmp",1353,1356,-0.00319533915980763,-0.0442879941344552,-0.798984929285396,0.424299150744593,0.90998849174037,0.891348795783555,FALSE
"Smad4",1275,1279,-0.0045190171354168,-0.0456116721100643,-0.798973956446362,0.42430551341149,0.909861791868191,0.891348795783555,FALSE
"Pcdhga12",71,60,0.242856523896164,0.201763868921516,0.798968690824345,0.424308566733984,0.909728035754712,0.891348795783555,FALSE
"Tecpr1",815,824,-0.0158442780647778,-0.0569369330394254,-0.798944009813398,0.424322878431097,0.909618455397159,0.891348795783555,FALSE
"Lrrc8c",791,738,0.100056878412396,0.0589642234377481,0.798907700032804,0.424343933777828,0.909523362917669,0.891348795783555,FALSE
"Ggh",263,238,0.144101225984358,0.103008571009711,0.798628302067802,0.42450597174123,0.909730430192673,0.891348795783555,FALSE
"Trpm6",549,508,0.111977652233033,0.0708849972583858,0.798468526774267,0.424598650311654,0.909788817064762,0.891348795783555,FALSE
"Slc4a4",495,506,-0.0317088597273383,-0.0728015147019858,-0.798312957987066,0.424688900235506,0.909841982877422,0.891348795783555,FALSE
"Brip1",1185,1114,0.0891378264455902,0.0480451714709427,0.798287218619038,0.424703833463273,0.909733800719974,0.891348795783555,FALSE
"Hmbs",494,505,-0.0317723460544794,-0.072865001029127,-0.798210375936457,0.424748417163418,0.909689154688874,0.891348795783555,FALSE
"Hmgn2",684,694,-0.0209393376923632,-0.0620319926670108,-0.798119157415775,0.424801345195417,0.909662390820433,0.891348795783555,FALSE
"Dcun1d5",490,501,-0.032028854192637,-0.0731215091672845,-0.797806037909531,0.424983056905195,0.909911367910352,0.891348795783555,FALSE
"Chchd7",158,140,0.174497731232137,0.133405076257489,0.797451892372081,0.425188631840021,0.910211352902794,0.891348795783555,FALSE
"Rrbp1",2295,2178,0.0754901995842641,0.0343975446096165,0.797298190794298,0.425277870832935,0.910262240772956,0.891348795783555,FALSE
"Mbp",300,311,-0.0519520796347219,-0.0930447346093695,-0.797079470736219,0.425404878349365,0.910393940059961,0.891348795783555,FALSE
"Mnt",678,688,-0.021123291565754,-0.0622159465404015,-0.796992472832507,0.425455402906611,0.910361945523779,0.891348795783555,FALSE
"Ndufb3",303,314,-0.0514467654186745,-0.0925394203933221,-0.796634890725142,0.425663107662893,0.910666233104303,0.891348795783555,FALSE
"Mgat4a",119,128,-0.105182236692056,-0.146274891666704,-0.796515627052185,0.425732396191264,0.910674344098974,0.891348795783555,FALSE
"Snx3",1099,1105,-0.0078549833295618,-0.0489476383042093,-0.796487955136649,0.425748473664511,0.910568647566738,0.891348795783555,FALSE
"Bop1",1265,1269,-0.00455468425943373,-0.0456473392340813,-0.79646138571947,0.425763910916075,0.91046161448433,0.891348795783555,FALSE
"Zfp318",799,808,-0.0161597898238188,-0.0572524447984664,-0.795489183595371,0.426329000365103,0.911529820248561,0.891348795783555,FALSE
"Tbc1d8b",1875,1775,0.0790715709911982,0.0379789160165507,0.795181622414941,0.426507860382194,0.911772031173743,0.891348795783555,FALSE
"Chrnb1",794,741,0.0996654648371234,0.0585728098624758,0.79516199871251,0.426519273891567,0.911656261981298,0.891348795783555,FALSE
"Lrrc20",668,678,-0.021437170662292,-0.0625298256369395,-0.79512700529177,0.42653962715619,0.911559633565887,0.891348795783555,FALSE
"Celf2",1093,1099,-0.00789798527732621,-0.0489906402519738,-0.795014263561792,0.42660520511316,0.911559669877574,0.891348795783555,FALSE
"Bpnt1",904,912,-0.0127110517495534,-0.053803706724201,-0.794705267031713,0.426784967817145,0.911803655889611,0.891348795783555,FALSE
"Cep112",179,189,-0.0784266469568164,-0.119519301931464,-0.79451739868352,0.426894284225228,0.911897085246209,0.891348795783555,FALSE
"Ahdc1",452,463,-0.0346894208450479,-0.0757820758196954,-0.794491422514255,0.426909400463815,0.911789294016726,0.891348795783555,FALSE
"Setd6",447,458,-0.0350727669136255,-0.076165421888273,-0.794134105567912,0.427117364560899,0.912093355376247,0.891348795783555,FALSE
"Atp5b",2734,2715,0.0100610449143357,-0.0310316100603119,-0.794036885929901,0.42717395813733,0.912074126833758,0.891348795783555,FALSE
"Dnal4",444,455,-0.0353068687359528,-0.0763995237106003,-0.793929465530369,0.427236494870156,0.912067591689644,0.891348795783555,FALSE
"Ppp1r3e",121,130,-0.10350457575386,-0.144597230728507,-0.793738570157811,0.427347641232581,0.91216481481391,0.891348795783555,FALSE
"Tysnd1",335,346,-0.0466109422915899,-0.0877035972662374,-0.793209375031535,0.427655846308722,0.912682561331768,0.891348795783555,FALSE
"Ippk",337,348,-0.0463387146668701,-0.0874313696415177,-0.793066889767565,0.42773885233261,0.912719613694385,0.891348795783555,FALSE
"Med6",338,349,-0.0462037899274694,-0.087296444902117,-0.792998494438284,0.427778699955773,0.912664576367203,0.891348795783555,FALSE
"Map4",2999,2855,0.0709907766185349,0.0298981216438874,0.792845207615194,0.427868013839011,0.912715075854191,0.891348795783555,FALSE
"Ugt8a",425,436,-0.0368652937518625,-0.0779579487265101,-0.792814354378099,0.427885992054809,0.912613412107696,0.891348795783555,FALSE
"Pign",1588,1500,0.0822484117597142,0.0411557567850667,0.792562501369177,0.428032763531074,0.912786433149701,0.891348795783555,FALSE
"Gm12070",182,192,-0.0771678605224597,-0.118260515497107,-0.792537180058807,0.428047521561505,0.912677923599321,0.891348795783555,FALSE
"Akap17b",122,131,-0.102685663974563,-0.143778318949211,-0.792385526215766,0.42813591623597,0.912726430442338,0.891348795783555,FALSE
"Pigh",132,116,0.186413124230882,0.145320469256234,0.792355472700822,0.428153434828849,0.912623847594713,0.891348795783555,FALSE
"Ndufaf7",411,422,-0.0381046050255023,-0.0791972600001498,-0.792210608664696,0.428237883850597,0.912663938850199,0.891348795783555,FALSE
"Wbp2",1685,1683,0.001713414739271,-0.0393792402353765,-0.792152901494771,0.428271527156682,0.912595756871496,0.891348795783555,FALSE
"Elmod3",357,368,-0.0437816920279133,-0.0848743470025608,-0.792038256222682,0.428338369964762,0.912598329143434,0.891348795783555,FALSE
"Cfl1",1616,1615,0.000893033170507707,-0.0401996218041398,-0.792035346446727,0.428340066560247,0.912462124322609,0.891348795783555,FALSE
"Zfp846",84,92,-0.131244533278252,-0.1723371882529,-0.792009259226794,0.428355277342268,0.912354745123606,0.891348795783555,FALSE
"Gdnf",362,373,-0.0431859331720315,-0.084278588146679,-0.791885553036023,0.428427411495515,0.912368621447946,0.891348795783555,FALSE
"Rps19bp1",364,375,-0.0429521451845467,-0.0840448001591942,-0.79183532931417,0.428456699400455,0.912291263164461,0.891348795783555,FALSE
"Ppm1m",365,376,-0.0428361979102583,-0.0839288528849058,-0.791812494419656,0.428470015927794,0.91217992672792,0.891348795783555,FALSE
"Dalrd3",375,386,-0.0417102518848367,-0.0828029068594842,-0.791664806815432,0.428556148087912,0.912223619567411,0.891348795783555,FALSE
"Rtkn",386,397,-0.0405381598748775,-0.0816308148495251,-0.791662268792808,0.428557628363609,0.912087136808146,0.891348795783555,FALSE
"Ppif",384,395,-0.0407463423433096,-0.0818389973179572,-0.791650875719097,0.428564273293787,0.911961685931561,0.891348795783555,FALSE
"Bend3",382,393,-0.0409566742228566,-0.0820493291975042,-0.791644656080314,0.428567900879689,0.911829853684958,0.891348795783555,FALSE
"Nprl2",282,256,0.139551352398794,0.0984586974241461,0.791070030745483,0.428903126452382,0.912403468511922,0.891348795783555,FALSE
"Mllt1",1814,1810,0.00318475855795519,-0.0379078964166924,-0.791010470595637,0.428937881437971,0.912337816049189,0.891348795783555,FALSE
"Tex19.1",24,29,-0.273018494406416,-0.314111149381063,-0.790803793550476,0.429058495877459,0.912385000639318,0.891348795783555,FALSE
"As3mt",24,29,-0.273018494406416,-0.314111149381063,-0.790803793550476,0.429058495877459,0.912385000639318,0.891348795783555,FALSE
"Trim17",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"Ifit1bl2",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"Tnfrsf18",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"Papolb",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"Aldh1l1",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"C1s2",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"A230072E10Rik",19,14,0.440572591385981,0.399479936411334,0.790766449614157,0.429080291488996,0.911803816729788,0.891348795783555,FALSE
"Rbx1",926,867,0.0949802000384015,0.0538875450637539,0.790676308299443,0.429132904692218,0.911358470572872,0.891348795783555,FALSE
"Uchl5",735,685,0.101640261875838,0.0605476069011905,0.790569466698784,0.429195270286025,0.911351716257926,0.891348795783555,FALSE
"Snora41",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Glrp1",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Npl",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Grip1",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Gm12060",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Klhl10",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Mir6935",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"4930512B01Rik",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Snord83b",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Prss22",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Cd6",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"1700018L02Rik",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Zbtb8b",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Ninj2",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"B4galnt3",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Prss8",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Snx20",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Ces2b",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Dpep1",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Ankk1",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Mir6385",4,2,1,0.958907345025352,0.790463261475099,0.429257269634783,0.909954730447022,0.891348795783555,FALSE
"Usp48",1148,1079,0.0894277771876713,0.0483351222130237,0.790426297502333,0.429278849288255,0.908476882877305,0.891348795783555,FALSE
"Lrr1",186,196,-0.0755510330071774,-0.116643687981825,-0.790024046681733,0.429513725016763,0.908835615984337,0.891348795783555,FALSE
"Ehd2",1158,1163,-0.0062158434839823,-0.0473084984586298,-0.789987168576793,0.429535262013401,0.908742891514658,0.891348795783555,FALSE
"Tbc1d13",981,988,-0.0102579053654388,-0.0513505603400863,-0.789780647295284,0.429655883063994,0.908859789764457,0.891348795783555,FALSE
"Tomm20",1674,1672,0.00172468046945973,-0.0393679745051878,-0.78933513047378,0.429916159119369,0.909272022573122,0.891348795783555,FALSE
"Fam188a",736,686,0.101497189884199,0.0604045349095517,0.789257335040739,0.429961617495817,0.909229860024613,0.891348795783555,FALSE
"Cabp4",13,9,0.53051471669878,0.489422061724132,0.78897408197554,0.430127154964615,0.909372456873415,0.891348795783555,FALSE
"Klhl41",13,9,0.53051471669878,0.489422061724132,0.78897408197554,0.430127154964615,0.909372456873415,0.891348795783555,FALSE
"Ube2d2a",1152,1157,-0.00624814766517723,-0.0473408026398248,-0.788480114791001,0.430415925538999,0.909775468028921,0.891348795783555,FALSE
"Rtn4rl1",14,18,-0.362570079384708,-0.403662734359356,-0.788318351511808,0.430510515939714,0.909629695862896,0.891348795783555,FALSE
"Pecam1",14,18,-0.362570079384708,-0.403662734359356,-0.788318351511808,0.430510515939714,0.909629695862896,0.891348795783555,FALSE
"Pygm",14,18,-0.362570079384708,-0.403662734359356,-0.788318351511808,0.430510515939714,0.909629695862896,0.891348795783555,FALSE
"Prtg",14,18,-0.362570079384708,-0.403662734359356,-0.788318351511808,0.430510515939714,0.909629695862896,0.891348795783555,FALSE
"Hexdc",189,199,-0.0743821963225759,-0.115474851297223,-0.788230097842552,0.430562126989542,0.909393257430137,0.891348795783555,FALSE
"Zbtb11",950,890,0.0941221773645502,0.0530295223899027,0.788223642711276,0.430565902113464,0.909263107986877,0.891348795783555,FALSE
"Ercc3",1173,1103,0.0887702224371267,0.0476775674624792,0.788207844334561,0.430575141484497,0.909144535641678,0.891348795783555,FALSE
"Plcd4",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"Esrrg",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"Tomm6os",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"Gm16223",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"Pgpep1l",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"Gm3336",7,10,-0.514573172829758,-0.555665827804406,-0.787808882293167,0.430808504753186,0.90915404873466,0.891348795783555,FALSE
"C77080",1458,1459,-0.000989163590954689,-0.0420818185656022,-0.787795086368228,0.430816575660597,0.908688359827811,0.891348795783555,FALSE
"Edem2",763,772,-0.0169177904335491,-0.0580104454081967,-0.787755692553747,0.430839622356774,0.908599136849475,0.891348795783555,FALSE
"Slc25a42",334,305,0.131038860023803,0.089946205049156,0.787651571166751,0.430900540286413,0.90858979559331,0.891348795783555,FALSE
"Dctn6",635,590,0.106041637410325,0.0649489824356773,0.787635262889477,0.430910082164765,0.908472142898997,0.891348795783555,FALSE
"Nfyc",762,771,-0.0169398624217134,-0.058032517396361,-0.787541802907606,0.43096476742141,0.908449685601468,0.891348795783555,FALSE
"Arhgap23",1691,1599,0.0807067209296513,0.0396140659550037,0.787439539458574,0.431024608370006,0.908438101375862,0.891348795783555,FALSE
"4930429B21Rik",34,27,0.332575339086871,0.291482684112223,0.786423714874059,0.431619294585942,0.909553602898292,0.891348795783555,FALSE
"Pus1",620,630,-0.023083613113041,-0.0641762680876885,-0.786419324893623,0.431621865609302,0.909421187972684,0.891348795783555,FALSE
"Ppl",352,322,0.128514740522679,0.0874220855480312,0.786250466150142,0.431720765673819,0.909491746352846,0.891348795783555,FALSE
"Hnrnph3",127,136,-0.0987781544781736,-0.139870809452821,-0.785955957016425,0.431893290221764,0.909648459780869,0.891348795783555,FALSE
"4932416H05Rik",127,136,-0.0987781544781736,-0.139870809452821,-0.785955957016425,0.431893290221764,0.909648459780869,0.891348795783555,FALSE
"Ids",1056,1062,-0.00817393144569856,-0.0492665864203461,-0.785879722551356,0.431937955162922,0.909535866815881,0.891348795783555,FALSE
"Fbxl15",175,156,0.16580889297008,0.124716237995433,0.785778053465619,0.431997526134917,0.909523561989686,0.891348795783555,FALSE
"Gpatch2",499,461,0.114273064907922,0.073180409933274,0.785576651905678,0.432115547411849,0.909634302984761,0.891348795783555,FALSE
"Iscu",557,516,0.110306261916778,0.0692136069421301,0.785529228560429,0.432143340199767,0.909555101746527,0.891348795783555,FALSE
"Efnb3",62,52,0.253756592245783,0.212663937271136,0.785464171977674,0.432181468756021,0.909497675432679,0.891348795783555,FALSE
"Acot5",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Gm7104",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"1700001G11Rik",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Lrrc74b",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Gm2518",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"5730408K05Rik",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Neb",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Flrt3",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Mroh8",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Apold1",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Zfp882",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Mylk3",8,5,0.678071905112638,0.63697925013799,0.785186656043708,0.432344138005404,0.908945776794003,0.891348795783555,FALSE
"Rexo4",931,872,0.0944530327818676,0.05336037780722,0.78512418678177,0.432380759990882,0.908130224609248,0.891348795783555,FALSE
"Noc3l",1370,1372,-0.00210458832492399,-0.0431972432995715,-0.784040111110341,0.43301657460999,0.909328266633032,0.892400816184241,FALSE
"Thtpa",740,690,0.100928908850781,0.0598362538761334,0.784031098019537,0.433021863089551,0.909202051403975,0.892400816184241,FALSE
"Rnf8",84,72,0.222392421336449,0.181299766361801,0.783672194113292,0.43323248226052,0.90943827785163,0.892565298705534,FALSE
"Glrx3",84,72,0.222392421336449,0.181299766361801,0.783672194113292,0.43323248226052,0.90943827785163,0.892565298705534,FALSE
"Eid2",108,94,0.200298650485831,0.159205995511183,0.783307148447513,0.433446766438845,0.909682089141992,0.892857409840762,FALSE
"Tyms-ps",88,96,-0.125530882083859,-0.166623537058506,-0.782995730593525,0.433629619182515,0.909859839298829,0.892857409840762,FALSE
"Clstn2",88,96,-0.125530882083859,-0.166623537058506,-0.782995730593525,0.433629619182515,0.909859839298829,0.892857409840762,FALSE
"Abl1",2142,2032,0.0760580779780913,0.0349654230034437,0.782896557543902,0.433687859194818,0.909776100519726,0.892857409840762,FALSE
"Trmt61a",199,209,-0.0707345115372338,-0.111827166511881,-0.782770176166389,0.433762084026132,0.909794541604969,0.892857409840762,FALSE
"Srpk1",1294,1219,0.086139491372295,0.0450468363976475,0.782545793553242,0.433893883888134,0.909933719695416,0.892857409840762,FALSE
"Dnaja1",1210,1214,-0.00476137409372512,-0.0458540290683727,-0.782507464551128,0.43391640023403,0.909843708166785,0.892857409840762,FALSE
"Pdcd6",597,607,-0.0239655849908758,-0.0650582399655233,-0.782418665183175,0.433968567956263,0.909815887946906,0.892857409840762,FALSE
"Trim24",847,792,0.096861539252588,0.0557688842779405,0.782339330114833,0.43401517867143,0.909776427596496,0.892857409840762,FALSE
"Atf2",1747,1653,0.0797928836244459,0.0387002286497984,0.782034653533819,0.434194208283844,0.910014511905121,0.892857409840762,FALSE
"Ptov1",736,745,-0.0175346592925116,-0.0586273142671592,-0.782001884182997,0.434213466273339,0.90991771440309,0.892857409840762,FALSE
"Ywhag",2684,2665,0.010249138553645,-0.0308435164210026,-0.781946363836488,0.434246095761989,0.909848962548929,0.892857409840762,FALSE
"Serp1",1645,1643,0.0017551036725294,-0.0393375513021181,-0.781858137434274,0.434297949620334,0.909820504975309,0.892857409840762,FALSE
"Sh3bgrl2",639,594,0.105353000146229,0.0642603451715813,0.781828209859561,0.434315539954567,0.909720287364913,0.892857409840762,FALSE
"Tsr2",848,856,-0.0135465318379477,-0.0546391868125953,-0.781759988067719,0.434355639768049,0.909667241351852,0.892857409840762,FALSE
"Tjap1",1226,1154,0.0873157550452994,0.0462231000706519,0.781434534661161,0.434546966157196,0.909930876121937,0.893115357414893,FALSE
"Kcnma1",43,35,0.296981737757132,0.255889082782484,0.781212612430526,0.434677456913497,0.909998548659981,0.893115357414893,FALSE
"Cacna1b",43,35,0.296981737757132,0.255889082782484,0.781212612430526,0.434677456913497,0.909998548659981,0.893115357414893,FALSE
"Sirt7",445,410,0.118181426348315,0.0770887713736672,0.780942866591015,0.43483609851972,0.91012511121755,0.893269645250931,FALSE
"Wdr25",89,97,-0.12417941122073,-0.165272066195378,-0.780862348971209,0.434883458626531,0.910087237920423,0.893269645250931,FALSE
"Mapkap1",1201,1205,-0.00479699541168976,-0.0458896503863373,-0.780201949789615,0.435272014856311,0.910763294892724,0.893646020234952,FALSE
"Ube2e3",785,733,0.0988794556451786,0.0577868006705311,0.780138563936434,0.435309319452193,0.91070429997943,0.893646020234952,FALSE
"Tspan18",25,30,-0.263034405833794,-0.304127060808442,-0.780105761736635,0.43532862531714,0.910539181107111,0.893646020234952,FALSE
